상태,위도,경도
1,37.50520033,127.0759065
1,37.50504549,126.8880066
1,37.5049627,126.7282958
1,37.50489055,128.1048357
1,37.50485613,127.1407695
1,37.50471036,126.8491697
1,37.50447897,126.7097769
1,37.50437281,126.8445561
0,37.5042347,128.908023
1,37.50422661,126.6790973
1,37.50389618,127.2345825
1,37.50357484,127.063858
1,37.50311385,126.707181
1,37.5028205,126.9910882
1,37.50268291,127.0152088
1,37.50255455,127.1047472
1,37.50248782,126.9058882
1,37.5024689,126.919283
1,37.50220676,126.7195253
1,37.50155581,126.9980955
1,37.50111357,127.150814
1,37.50097034,126.7415373
1,37.50090768,127.049181
1,37.50062785,126.925695
1,37.50050946,127.0167962
1,37.50040719,126.8959706
1,37.50004862,127.1137682
1,37.4999847,127.1200921
0,37.49992449,127.1077788
1,37.49991316,126.94322
1,37.49985251,126.9373213
1,37.49975664,126.6708746
1,37.49966145,126.7237417
1,37.4993884,126.8893088
1,37.49924318,127.024115
1,37.49912937,126.865443
1,37.49906,127.0546714
1,37.49881523,126.736682
1,37.49870308,126.9008538
1,37.49867931,126.486109
1,37.49861472,126.5507135
1,37.49828439,126.9138413
1,37.49819083,126.7653223
1,37.49793209,126.5579641
1,37.49790746,126.7417831
1,37.49770565,126.8420458
1,37.49746825,126.8657355
1,37.49738556,126.7065701
1,37.49714104,127.1303692
1,37.49689123,126.8859561
1,37.49668624,127.0780465
1,37.49662711,127.129052
1,37.49620284,128.848182
1,37.49619991,127.4096704
1,37.49616253,127.3025034
1,37.49610246,126.9893973
1,37.49600563,127.1429512
1,37.4959196,130.9030249
1,37.49572356,126.9161104
1,37.4953845,128.0363426
1,37.4953452,127.1523222
1,37.49529686,126.6702925
1,37.49501745,126.7213434
1,37.49496106,126.6779021
1,37.49494018,126.9526955
1,37.49488282,126.8926174
1,37.49459059,126.7445582
1,37.49440548,127.0651755
1,37.49420671,126.7591153
1,37.4940464,126.9770084
1,37.49375211,126.7890106
1,37.49359343,126.7091994
1,37.49353808,126.7635321
1,37.49348138,126.7732164
1,37.4933686,127.486277
1,37.49335051,126.9001462
1,37.4928374,127.0879256
1,37.4928007,127.0327838
1,37.4927262,126.8730263
1,37.49269942,127.0535224
1,37.49219116,126.9059419
1,37.49194116,127.0812756
1,37.49189151,126.4857665
1,37.49175029,126.7763923
1,37.49139037,127.122367
1,37.49136666,126.688203
1,37.49120942,127.0259533
0,37.49098935,128.3039453
0,37.49098935,128.3039453
1,37.49095148,126.9551676
1,37.49091114,127.0622686
1,37.49084417,127.1016551
1,37.49062706,126.8078079
1,37.49042746,127.0700297
1,37.49033984,126.7592363
1,37.49019188,126.6841824
1,37.49017319,127.016233
1,37.49009085,126.5302213
1,37.48984532,126.7352888
1,37.48969348,126.8263364
1,37.48950448,127.0764017
1,37.48943849,126.7486871
1,37.48942997,126.8584499
1,37.48942244,126.8385263
1,37.48935854,126.9466021
1,37.48911986,127.1114042
1,37.48894637,126.9138701
1,37.48891494,127.1286453
1,37.48850781,126.8500662
1,37.48846341,126.9752824
1,37.48826807,126.89511
1,37.48824453,127.5075056
1,37.48821839,126.7205455
1,37.48775698,127.1451155
1,37.48720699,126.7659355
1,37.48716106,126.9028727
1,37.48716067,126.9874673
1,37.48697137,127.9799514
1,37.48682317,126.9428907
1,37.48670923,126.8680523
1,37.48654641,127.0371727
1,37.48631062,126.7066542
1,37.48619263,127.0864886
1,37.48595776,127.0580177
1,37.48559428,126.750993
1,37.48559068,130.9027715
1,37.48548748,126.7382665
1,37.48544571,126.9491964
1,37.48539233,126.8838479
1,37.48528723,126.9981909
1,37.48500965,126.890723
1,37.48499489,127.1275983
1,37.48489038,126.9221467
1,37.48478772,127.0226043
1,37.48459639,126.9757676
1,37.48412818,126.9095701
1,37.483555,126.5119956
1,37.48349978,126.8632414
1,37.48330927,126.7425615
1,37.48313532,126.9578542
1,37.48289702,126.7625435
1,37.48270701,127.1302763
1,37.48234446,126.9788617
1,37.48220764,126.9644078
1,37.48179209,126.6334214
1,37.48160282,126.8367161
1,37.48144003,126.7826414
1,37.48113996,127.086234
1,37.48108043,126.9562092
1,37.48079601,127.051931
1,37.48063523,126.9432663
1,37.48054855,126.8158249
1,37.47997333,126.8121496
1,37.47979689,126.7046988
1,37.4795257,126.69864
1,37.47885872,127.1450395
1,37.47870835,127.1855499
1,37.47832433,126.8728697
1,37.47817467,126.8469529
1,37.47813944,126.9846198
1,37.47796892,126.8964449
1,37.47790211,126.7913253
1,37.47788455,126.9124537
1,37.47775292,127.1384982
1,37.4772244,126.9275135
0,37.47692052,128.6127618
1,37.47661253,126.9177462
1,37.47640738,126.9601371
1,37.47633801,126.9902231
1,37.47595713,126.9512197
1,37.47573436,126.9095485
1,37.47560491,127.6377277
1,37.47559882,127.0523254
1,37.47556327,126.8538544
1,37.47529862,126.6467571
1,37.47490532,126.8050219
1,37.47485292,126.7007027
1,37.47484372,127.1081362
1,37.47458724,126.8993527
1,37.47435854,126.6976252
1,37.47430389,126.7967256
1,37.47429804,126.6424071
1,37.47422318,126.6610291
1,37.47414077,126.974342
1,37.47385452,127.0319616
1,37.47353595,126.8073136
1,37.4733429,126.8657651
0,37.47333666,128.0217809
1,37.47210132,127.0996175
1,37.472038,128.7279253
1,37.47203032,127.3174956
1,37.47195688,127.1360412
1,37.47194976,127.0244996
1,37.47157123,126.6393226
1,37.47153107,126.9082829
1,37.47123882,126.6402286
1,37.47120989,127.1459019
1,37.47113751,127.0420712
1,37.47073856,127.1510062
1,37.47066651,126.9362921
1,37.47063841,126.8676646
1,37.47050197,126.629208
1,37.47018136,126.8100172
1,37.46942451,126.874888
1,37.4692454,126.9170715
1,37.46867257,126.6685059
1,37.46860155,127.0909945
1,37.46817583,127.5427425
1,37.46797481,126.6781446
1,37.46716864,126.6962751
1,37.46716272,126.8910112
1,37.46696721,126.9273651
1,37.46658997,126.8515659
1,37.46642087,126.9087007
1,37.46640622,129.161682
0,37.46627923,128.1897833
1,37.46562231,127.1469717
1,37.46524256,126.9000615
1,37.46477723,128.3590999
1,37.46453242,128.1540698
1,37.46451836,127.0238416
1,37.46443039,127.1055395
1,37.46435838,126.8692943
1,37.46404809,127.2513183
1,37.46281032,126.874162
1,37.46276792,126.9324602
1,37.46268576,126.72754
1,37.46244293,126.8165068
1,37.462418,126.7224365
1,37.46231976,127.1295537
1,37.46215329,126.9180107
0,37.4621488,126.9070646
1,37.4621488,126.9070646
1,37.46184156,126.8855166
1,37.46166711,126.7069901
1,37.46118825,126.6957703
1,37.46092746,127.1702288
1,37.46070595,126.7398042
1,37.46030433,128.4341507
1,37.45974841,126.7338396
1,37.4595523,127.1613913
1,37.45943406,126.7287319
1,37.45941834,126.9088719
1,37.45888535,126.7160748
1,37.45831403,126.8791111
1,37.45821138,126.8962415
1,37.45818632,126.8885151
1,37.45753895,126.7122325
1,37.45674531,127.0189519
1,37.45627078,126.7094705
1,37.45564453,126.715748
1,37.45488129,126.9048765
1,37.45475358,126.9121597
1,37.45387519,126.736053
1,37.45379003,127.061293
1,37.45355215,126.6079673
1,37.45355215,126.6079673
1,37.45328287,127.1575262
1,37.45289859,126.8841514
1,37.45285481,126.663526
1,37.45279443,126.6957636
1,37.45275505,126.9145038
1,37.45258973,128.3043767
1,37.45189155,126.7167612
1,37.45171997,127.1510403
1,37.4511799,126.6277845
1,37.45026939,127.1437773
1,37.44932953,127.1626261
1,37.44900213,126.887385
1,37.44867507,127.1293267
1,37.44795608,126.4125206
1,37.44752498,126.7344977
1,37.44745324,126.7236399
1,37.44741597,126.7978019
1,37.44741522,126.9164311
1,37.44737251,126.6412786
1,37.44705586,126.8992766
1,37.44652563,126.643683
1,37.44639771,126.6589623
1,37.44636983,127.9790735
1,37.44607287,126.6929656
1,37.44564016,126.7099998
1,37.44545366,127.2666567
1,37.44520748,129.1766004
1,37.44463989,127.1313675
1,37.44439811,126.7367553
1,37.44434237,127.1331389
1,37.44373334,126.7839438
1,37.44330936,127.1662247
1,37.44259184,127.1612464
1,37.44254061,126.8462887
1,37.44242241,126.8009025
1,37.44230327,127.1813105
1,37.44220122,126.6737937
1,37.44173908,126.7954125
1,37.44163162,126.7155885
1,37.44158492,126.9081523
1,37.44016336,126.7367566
1,37.44016336,126.7367566
1,37.44004806,126.6962039
1,37.43980309,126.7992597
1,37.43977182,126.6583867
1,37.43907545,126.7773356
1,37.43866692,127.1639364
1,37.43850635,126.6722278
1,37.43847721,127.1493548
1,37.4382546,127.1675468
1,37.43665407,126.9941243
1,37.43660218,127.1319545
1,37.43637133,127.4949158
1,37.43599063,127.1433567
1,37.43580646,126.750227
1,37.43555285,128.0550638
0,37.43392098,127.6866457
0,37.43392098,127.6866457
1,37.43387547,127.0013468
1,37.43306029,126.8862519
1,37.43262824,126.7914104
1,37.43250114,126.7991843
1,37.42942799,126.7139671
1,37.42902072,126.7454862
1,37.42804886,128.3917986
1,37.42796094,127.1340002
1,37.42768201,127.5346409
1,37.42532016,126.6487454
1,37.4238874,126.6771313
1,37.42379003,126.7003819
1,37.4237227,126.9945953
1,37.42252499,126.6541676
1,37.42243385,126.6943365
1,37.4208423,126.6799054
1,37.41992049,126.6710164
1,37.41986062,127.2487666
1,37.41936616,127.133185
1,37.41824734,127.6118013
1,37.41784062,128.6246868
1,37.41774775,126.739117
1,37.4176966,128.0036148
1,37.41700899,126.6858049
1,37.41626742,127.1259092
1,37.41582633,126.8085957
0,37.4141941,128.8536368
0,37.4141941,128.8536368
1,37.41368248,127.1394826
1,37.41312136,126.881348
1,37.41198847,126.9038102
1,37.41168396,126.6744682
1,37.41155677,127.9261877
1,37.4113719,127.2475909
1,37.41105586,127.5687841
1,37.41101129,126.6815602
1,37.41076578,126.9692671
1,37.41038242,126.710303
1,37.41004651,127.2556333
1,37.40935048,127.2368085
1,37.40874835,126.6790487
0,37.40780045,127.7481991
1,37.40773066,126.7336488
1,37.40716325,127.126165
1,37.40680022,126.8238578
1,37.40648751,126.968415
1,37.40633982,126.9166665
1,37.40627733,126.9010525
1,37.40612451,127.1456446
1,37.40531357,127.1163898
1,37.40527116,126.7251096
1,37.4051238,126.7709665
1,37.40427649,126.7345962
1,37.40358563,126.6705683
1,37.40316803,126.7196734
1,37.40311067,126.6657093
1,37.40239076,126.6474068
1,37.40169933,127.1228715
1,37.40110314,126.9025818
1,37.40014651,126.6394032
1,37.39967967,126.9409285
1,37.39934036,126.9857156
1,37.39864849,129.2138289
1,37.39863511,127.281421
1,37.39843792,127.9543407
1,37.3981994,127.2474075
0,37.39815189,127.6790372
1,37.39810479,126.948876
1,37.39803139,126.9544777
1,37.39722815,126.9109711
1,37.39711303,126.6445404
1,37.39698958,126.979464
1,37.39674395,127.1260753
1,37.39666651,126.7306251
1,37.39602935,127.2889009
1,37.39573897,126.9381174
1,37.39567855,127.1177165
1,37.39529282,126.7225984
1,37.39458627,126.9467824
1,37.39430661,126.9501163
0,37.39408103,127.0990444
1,37.39367762,126.9806619
1,37.39347201,128.4053734
1,37.39320313,126.6544424
1,37.39299907,126.8069734
1,37.39292756,126.7283845
1,37.39290244,127.1256578
1,37.39219232,127.068809
1,37.39197566,126.9046308
1,37.39165334,126.7370754
1,37.39048344,126.9755043
1,37.39042234,126.6574544
1,37.38988849,127.1159865
1,37.38952973,127.0790103
1,37.38951478,126.9645872
1,37.38951033,128.3810002
1,37.38889547,127.2267302
1,37.3887496,127.5301908
1,37.3887496,127.5301908
1,37.38859966,126.9819234
1,37.38836784,126.7234776
1,37.38762223,126.8186496
1,37.38728377,126.6301286
1,37.38726502,127.1119264
1,37.38720808,126.9539015
1,37.38693115,126.8589725
1,37.38691501,127.0914513
1,37.38651304,126.9661876
1,37.38627621,126.9700224
1,37.3858096,126.669011
1,37.38491927,127.2290624
1,37.3839915,126.635366
0,37.38297639,128.8940936
0,37.38297639,128.8940936
1,37.38184874,126.7987594
1,37.38171014,128.6594385
1,37.38137425,126.9570847
1,37.38097328,127.9971276
1,37.38077139,126.6491114
1,37.38070554,126.788036
1,37.38042163,129.224437
1,37.38034387,126.9343679
0,37.3800672,128.7929443
1,37.3800672,128.7929443
1,37.37971291,126.9691172
1,37.37864378,127.1297935
1,37.37845096,126.8591781
1,37.37668475,127.1179442
1,37.37660697,126.9722933
1,37.37605346,126.9382193
1,37.37588571,126.7291956
1,37.37578242,126.9621414
1,37.37538985,126.9528881
1,37.37478225,126.8449729
1,37.37470772,127.1396272
1,37.37422882,126.6560784
1,37.37411631,127.1051283
1,37.3739174,126.9337141
1,37.37362155,127.1313564
1,37.3729395,127.122084
1,37.37285542,126.654757
1,37.3727233,126.8526407
1,37.37257286,126.8125577
1,37.37231289,127.1440619
1,37.37226965,126.7350522
1,37.37221141,127.2486137
1,37.3720671,127.1113348
1,37.3717181,126.9262784
1,37.36847915,126.9343421
1,37.36759584,127.1243693
1,37.36674462,127.1105096
1,37.36647204,127.4108153
1,37.36624626,126.9630945
1,37.36596054,126.9355409
1,37.36564064,126.9306825
1,37.36542242,126.8126161
1,37.36466469,126.8781236
1,37.36447725,126.9204019
1,37.36357711,126.9682117
1,37.36169321,127.1200159
1,37.36125408,126.9242207
1,37.36084761,127.2155926
1,37.36029014,126.7181172
1,37.36014345,126.9179683
1,37.36012561,126.71265
1,37.35961195,127.1608971
1,37.35949734,126.9404408
1,37.35881629,127.0661146
1,37.35827044,128.1201054
1,37.3580095,127.1052006
1,37.35788574,127.3242653
1,37.35755013,126.7348782
1,37.35709825,126.7560144
1,37.35597756,126.7248922
1,37.35530517,127.9015724
1,37.35469258,126.9211301
1,37.35458951,126.9724053
1,37.3536773,126.9285038
0,37.35349882,128.1047798
1,37.35317965,126.9342335
0,37.35068596,128.3698742
0,37.35068596,128.3698742
1,37.34947151,127.3379488
1,37.34878764,126.7820944
1,37.34857127,126.9752967
1,37.34807336,126.9425671
1,37.34807026,128.9446054
0,37.34804967,129.16341
0,37.34804967,129.16341
1,37.34774856,129.1637173
1,37.3477109,126.9259227
1,37.34735288,127.9586458
1,37.34709041,127.1153292
1,37.3464604,126.9547526
1,37.34590914,127.6312888
1,37.34578326,126.9395984
1,37.34556766,126.817401
1,37.34472811,126.6922818
1,37.34459826,126.8061403
1,37.344135,127.1153653
1,37.34394615,126.7873945
1,37.34363792,126.9451571
1,37.34347604,127.1738455
1,37.34328198,127.2286108
1,37.34321353,127.9377611
1,37.34171617,126.8113434
1,37.34114398,126.7429257
1,37.34081534,127.1192649
1,37.33995946,126.8244157
1,37.33928725,127.9205193
1,37.33913272,126.7512788
0,37.33868397,129.2434907
0,37.33868397,129.2434907
1,37.33868397,129.2434907
1,37.33859304,126.9329056
1,37.33826065,126.8645795
1,37.33823132,127.4900868
1,37.33797548,126.8138625
1,37.33689166,127.7509933
1,37.33668166,127.0951277
1,37.3364908,127.1258301
1,37.33619961,126.8558672
1,37.33583598,126.7640995
1,37.33583008,126.787616
1,37.33565511,126.7806112
1,37.33525824,127.2504553
1,37.33497348,127.9218794
1,37.33489613,127.0877276
1,37.3345331,127.3128312
1,37.33404701,127.9879901
1,37.33388732,127.7098995
1,37.33352563,127.1103661
1,37.3333023,127.5915006
1,37.33288663,126.8438765
1,37.3325997,126.8036797
1,37.33239388,127.5410917
1,37.33186687,127.9392855
0,37.3313676,128.0864252
1,37.3313676,128.0864252
1,37.33106111,126.7996035
1,37.33004212,127.9293878
1,37.3299241,127.6802415
1,37.32989838,127.0955164
1,37.32983444,127.0681066
1,37.32910855,126.7958988
1,37.3290217,126.8601234
1,37.3289156,126.9154703
1,37.32768973,127.1186619
1,37.32699176,126.8506089
1,37.32698605,127.9398655
1,37.32668426,127.0799012
1,37.32622555,127.9238575
1,37.32509863,127.9527986
1,37.32429648,126.8272277
1,37.32409343,128.7133221
1,37.32404393,126.8425364
1,37.32383797,126.8476455
1,37.32293346,127.113785
1,37.32278603,126.9409662
1,37.32250732,127.9510104
1,37.32244213,127.9639657
1,37.32152472,126.9582154
1,37.32133484,126.8380924
1,37.32053258,129.2632181
0,37.31989129,128.6806799
1,37.31957081,127.078242
1,37.31857732,127.1162062
1,37.31740889,127.9637751
1,37.31624514,126.9501363
1,37.31468218,128.6277108
1,37.31255101,127.8208303
1,37.31252023,126.8143043
1,37.31245279,127.6472575
1,37.31244514,126.8653388
1,37.31210713,126.8222424
0,37.31120474,127.8006013
1,37.31120474,127.8006013
1,37.31080467,126.8470582
1,37.31071969,127.0006588
1,37.31015438,127.4034878
1,37.31005909,127.0732462
1,37.31000922,127.0929373
1,37.30901316,127.0899761
1,37.30899204,128.4347227
1,37.30889576,126.9924964
1,37.30889125,127.078998
1,37.30886576,127.1107903
1,37.30869643,127.9762792
1,37.3085818,126.9877858
1,37.30835697,127.4830706
1,37.30741224,126.9045482
1,37.30715679,127.9094254
0,37.30631745,127.8000983
1,37.3056023,127.0819093
1,37.30540944,126.9014962
1,37.3053405,126.8259716
1,37.30474405,126.8347982
1,37.30453104,126.9694503
1,37.30442054,126.8135436
0,37.30422728,128.9912933
0,37.30422728,128.9912933
1,37.3032108,127.0452982
1,37.30303445,127.0169056
1,37.30272741,126.8187047
1,37.30245459,127.1101493
1,37.3019401,127.0922281
1,37.30080468,126.8482199
1,37.30073782,126.978263
1,37.29952107,126.9686537
1,37.29943503,126.9955471
1,37.29922192,127.0313552
1,37.29899488,127.0724189
1,37.29864609,127.6358561
1,37.29813912,127.5720561
1,37.29729086,127.1129072
1,37.29723995,126.8829198
1,37.29550611,126.9893353
0,37.29547931,127.5398256
1,37.29547931,127.5398256
1,37.29502602,127.1317339
1,37.29457372,126.9604543
1,37.29453271,126.8686775
1,37.29452699,126.8180613
1,37.29434216,127.4333217
1,37.294287,126.8238092
1,37.2942284,127.6436864
0,37.29408401,128.8811447
0,37.29408401,128.8811447
1,37.29408401,128.8811447
1,37.29397472,126.994979
1,37.29389297,127.4569261
1,37.29281502,126.8733585
1,37.29176129,127.7908906
1,37.29124563,127.0324977
1,37.29116963,126.8619844
1,37.29098214,126.982849
0,37.29021614,127.0575332
1,37.28984138,127.1199287
1,37.28967849,126.9411996
1,37.28925638,127.9970346
1,37.28874337,126.8524708
1,37.28836239,129.3018328
0,37.28788069,128.4266764
0,37.28788069,128.4266764
1,37.28788069,128.4266764
1,37.28703559,126.9828138
1,37.28701877,127.0031621
1,37.28662367,127.4884618
1,37.28652208,126.8604547
1,37.28587529,127.1553407
1,37.28447128,127.4523675
1,37.28318857,127.1619341
1,37.28301432,126.99189
0,37.28276149,127.0139511
0,37.28276149,127.0139511
1,37.28268371,127.1483969
1,37.28085571,127.0005548
1,37.27972181,126.9528261
1,37.27950589,127.0359791
1,37.27820569,127.0528018
1,37.27812624,126.8239776
1,37.27767925,127.6115773
1,37.27758434,127.111863
1,37.27705629,127.0782612
1,37.27691117,127.1473437
1,37.27642685,127.4438043
1,37.27599388,127.0580456
1,37.27566902,129.0636419
1,37.27540365,126.9365924
1,37.27437923,127.0407303
1,37.27380132,127.5575483
1,37.27366809,127.219105
1,37.27346607,127.1065667
1,37.27272429,127.0832492
1,37.27238019,126.9446316
1,37.27119692,127.1335505
1,37.27052404,127.0368723
0,37.27002559,129.1780605
1,37.27002559,129.1780605
1,37.26987616,128.6071752
0,37.26923705,128.5264138
1,37.26923705,128.5264138
1,37.26863175,127.9063372
1,37.2685278,127.2252684
1,37.26829517,126.9971454
1,37.26707259,126.9564416
1,37.26703667,127.0932452
1,37.26635011,126.9759009
1,37.26614313,127.0096234
0,37.2658708,129.3237355
1,37.26527782,127.0783527
1,37.26480452,126.9536922
1,37.26400104,127.1110312
1,37.26389387,127.0431281
1,37.26376315,127.1071347
1,37.26307079,127.021636
1,37.26221334,127.0457651
1,37.2618379,127.2687361
1,37.2614275,128.1864312
1,37.26096973,127.478696
1,37.25952896,126.9561574
1,37.25891406,127.0398472
1,37.25857576,127.2161124
1,37.2578568,127.0131845
0,37.25767114,128.5972494
0,37.25767114,128.5972494
1,37.25748072,128.4534523
0,37.25725726,129.1783238
1,37.25658887,127.4058577
1,37.25639761,127.0419605
1,37.25618915,128.9837162
1,37.25603767,127.028208
1,37.25490419,127.0348537
1,37.25429004,127.064161
1,37.25425215,126.4674167
1,37.25421448,127.0259078
1,37.25352675,127.1190325
1,37.25337793,126.3062584
1,37.25199424,127.0392529
1,37.25136814,126.978949
1,37.25049511,127.0252618
1,37.24998881,127.060041
1,37.24952713,127.0164969
1,37.24926861,126.9281517
0,37.24882106,128.8972521
0,37.24882106,128.8972521
1,37.24803588,127.030297
1,37.24720175,127.2272653
1,37.24672591,127.0361799
1,37.24667149,127.3585748
1,37.24527786,126.5803625
1,37.24268905,127.3127442
1,37.24176176,127.4870181
1,37.24172203,127.0646011
0,37.24076013,128.8805124
1,37.24069985,127.0546375
1,37.23957675,127.8981817
1,37.23913806,127.0763286
1,37.23895402,127.1164536
1,37.23828956,127.0526297
1,37.23812725,127.2051043
1,37.23800811,126.7381284
0,37.23789361,126.5342612
0,37.23789361,126.5342612
1,37.23767085,127.1868733
1,37.23664021,127.064457
1,37.23637076,128.5120394
1,37.23567405,129.3418578
0,37.23521484,126.536793
1,37.23515686,127.1925468
1,37.23351971,127.1840143
1,37.23304738,127.0247196
1,37.23284759,127.0595
1,37.23196475,127.1097041
0,37.22855377,128.834624
1,37.22855377,128.834624
1,37.22817656,128.8196031
1,37.22806042,129.0550653
1,37.22655401,126.9831611
1,37.22549705,126.147853
0,37.22414983,127.8634937
0,37.22414983,127.8634937
1,37.22414983,127.8634937
1,37.22411231,127.4272317
1,37.2234444,127.0592357
1,37.22259679,126.9470747
1,37.22104036,128.6455375
1,37.22023017,126.9721028
1,37.21595102,126.9682467
1,37.21590929,128.6724939
1,37.21460366,127.3942178
1,37.21450206,129.0432979
1,37.21261559,127.0472042
1,37.20907803,127.0516091
1,37.20816147,127.1147525
1,37.20784027,127.7487302
1,37.2066642,127.0916929
1,37.20578322,127.0604385
1,37.20568297,127.0088677
1,37.20519284,127.0658587
1,37.20454413,127.6625422
1,37.20390202,126.7732251
1,37.20305226,127.2462149
1,37.20293005,128.8532315
1,37.20291874,127.1170245
0,37.20272903,127.7113996
0,37.20254075,128.9554246
0,37.20254075,128.9554246
1,37.20254075,128.9554246
0,37.20246046,127.4481469
1,37.20241543,127.037907
1,37.2021635,127.0552991
0,37.20215599,129.3416457
0,37.20215599,129.3416457
0,37.20210886,127.448672
1,37.20210886,127.448672
1,37.20209386,127.0402994
1,37.20172781,126.9800487
1,37.19960414,128.2935633
1,37.19919145,127.1020107
1,37.19909311,127.1111658
0,37.19881068,128.6142176
1,37.19881068,128.6142176
1,37.19871927,127.066601
1,37.19665345,127.0737177
1,37.19636387,127.1194563
1,37.1956014,127.1178332
1,37.19500783,128.8663941
1,37.1907419,127.2036111
1,37.18903194,128.5484689
0,37.18884912,127.0910227
1,37.1865773,128.4020793
1,37.18656413,127.122869
1,37.1857723,127.3607463
1,37.1853703,128.2619875
1,37.18195306,128.4687365
0,37.18073468,127.140382
1,37.18051112,128.4414815
1,37.18051112,128.4414815
1,37.1802905,128.9826026
1,37.18017994,127.1131471
1,37.1785883,126.8256412
1,37.17857876,127.0525973
1,37.17794126,129.3347057
1,37.17672802,127.6334141
1,37.17660819,126.2526186
1,37.17660819,126.2526186
1,37.17443475,127.4793476
1,37.17420242,127.0458967
1,37.17407109,127.0647191
1,37.17296359,127.1020069
1,37.17129932,127.1129537
1,37.1706286,126.2973325
1,37.1706286,126.2973325
0,37.16988072,126.6262502
0,37.16988072,126.6262502
1,37.16874395,127.9867571
1,37.16621217,129.0356566
1,37.16510833,128.2158343
1,37.16468692,127.0689174
1,37.16384393,128.9903138
1,37.16337525,127.3154525
0,37.16256848,127.7521877
1,37.16256848,127.7521877
1,37.16245525,127.0636329
0,37.16217243,127.6608347
0,37.16217243,127.6608347
1,37.16170212,126.8702811
1,37.16000654,128.3090581
1,37.15936499,126.902456
1,37.1590775,127.0577444
0,37.15836788,127.3430944
1,37.15836788,127.3430944
1,37.15836788,127.3430944
1,37.15503759,128.1583853
1,37.15424786,128.2226439
1,37.15304309,127.0116488
1,37.1527578,128.2154429
1,37.15177984,127.0907981
1,37.14799169,127.0478079
1,37.14557819,127.5877393
1,37.14364457,128.1968973
1,37.14250538,128.839435
1,37.14201586,127.0909215
1,37.14124624,128.2070112
1,37.14080156,128.02037
1,37.14067352,127.1984885
1,37.13945229,127.0712356
1,37.13857557,128.9767283
0,37.13777127,129.034885
0,37.13777127,129.034885
1,37.13672513,128.2166898
1,37.13629386,128.11316
1,37.13439962,128.228658
1,37.13414084,128.2448229
1,37.13347427,127.0854463
1,37.13344889,128.1940268
1,37.13253414,126.9261375
1,37.13104998,126.9023303
1,37.13092812,126.8399529
1,37.13058249,128.2023451
1,37.13057878,127.0709932
1,37.12957694,128.213312
1,37.12806425,128.226521
1,37.12738708,126.9806894
0,37.1263285,129.1569946
0,37.1263285,129.1569946
1,37.1263285,129.1569946
1,37.12197104,129.0427468
1,37.11984574,126.9431721
1,37.119611,127.433521
1,37.11902568,127.0161309
1,37.11838693,128.2047805
1,37.11806454,126.8726555
1,37.11610732,127.6444842
1,37.11606129,127.6282142
1,37.11359937,127.1485884
1,37.1128716,126.9135148
1,37.11190443,127.6768958
1,37.11101886,126.3932082
1,37.11084298,127.8470983
1,37.11041858,127.2451946
1,37.11010717,127.5372785
1,37.10871819,126.7972117
1,37.10767876,127.0358212
1,37.10763691,129.0049043
1,37.10752327,127.4582116
1,37.10622687,127.7574936
1,37.10273186,128.357769
1,37.10253013,129.3716581
1,37.10143021,127.1376211
1,37.10052682,129.0506196
1,37.10050273,127.0900394
1,37.09993502,127.8775738
1,37.09630919,128.4160303
0,37.09390318,126.9007628
1,37.0917615,127.4819623
1,37.08748784,127.9169027
1,37.08748073,127.5426254
1,37.08571898,126.8240501
1,37.08394937,127.1212186
1,37.08238621,127.2645879
0,37.08130377,127.890328
0,37.08130377,127.890328
1,37.08092346,126.9517844
1,37.08042863,127.0654447
1,37.08004211,128.4831454
1,37.07957349,127.957895
0,37.07719934,127.1600735
0,37.07719934,127.1600735
1,37.07712881,127.062284
1,37.07654983,127.8535674
1,37.07597841,127.3741341
1,37.07525603,127.0517836
1,37.07402328,127.6155515
1,37.07302444,128.2826301
1,37.07252351,127.0671067
0,37.07105474,127.1648285
1,37.07099288,127.0500985
0,37.07015062,128.7554161
0,37.07015062,128.7554161
1,37.07015062,128.7554161
1,37.0678934,127.0576033
0,37.06729913,128.1655003
0,37.066062,128.6124069
0,37.06393078,128.615946
1,37.06393078,128.615946
1,37.06383671,129.4224405
1,37.06303704,127.0670893
1,37.06267721,127.0591869
1,37.05966336,127.2957427
1,37.05966336,127.2957427
0,37.05954265,129.0042446
1,37.05954265,129.0042446
1,37.05954265,129.0042446
1,37.05850429,127.0574567
1,37.0577192,127.069693
1,37.05714386,127.0162168
1,37.05620254,126.8524051
1,37.05497833,126.7888645
1,37.0514261,126.8089481
0,37.05136758,127.7156727
1,37.04995838,127.0577201
1,37.04953064,126.9779346
1,37.0482991,126.4334936
1,37.0482487,127.7554017
1,37.04737541,126.4325292
0,37.04639614,128.6552695
0,37.04639614,128.6552695
1,37.04639614,128.6552695
1,37.04387778,127.9224433
1,37.04322565,126.9354865
1,37.04244355,127.0870347
1,37.04192834,127.3078407
1,37.0413183,127.1276523
1,37.03940234,127.5381736
1,37.03690362,126.8455591
1,37.03391614,127.9293315
1,37.03389952,128.3017652
1,37.03376437,127.6049537
1,37.03311649,128.2628394
1,37.02909545,128.4488139
1,37.02747933,127.9654128
1,37.02733943,128.3852164
1,37.02725064,127.2448146
0,37.0267848,127.8553477
0,37.0267848,127.8553477
1,37.0267848,127.8553477
1,37.0231735,126.916008
1,37.0198716,127.4966602
1,37.01903642,126.9119671
1,37.01861091,127.0975211
