폐교여부,위도,경도
0.0,35.9840051403478,126.71743365156695
1.0,35.42579879499295,126.84743999094836
0.0,37.576646907974244,126.81895741686813
0.0,37.35469257693581,126.92113008174087
0.0,37.71231101876652,128.1881090681909
0.0,37.50582166225582,126.69344942398399
0.0,37.2839777128495,126.97424885525038
0.0,38.12026585678428,127.53175576385046
0.0,38.23020765678189,128.2083548146359
0.0,38.27349703053438,128.54966355501236
0.0,37.57483174099958,126.98774694108
0.0,37.09155921675097,126.97305433260686
1.0,38.4423264653849,128.42255016589658
0.0,38.14708144703332,127.74160594433678
1.0,38.05956721104781,127.32612484470518
1.0,38.03597373591561,127.8225968385664
0.0,36.57897452742228,128.2445429668488
0.0,36.304919476212405,126.60906092007757
0.0,37.92888460916597,127.26496722297064
1.0,34.92019212188637,127.38763820457764
0.0,36.85631552399506,126.55457293419038
0.0,36.84459190549175,127.10597750604099
0.0,35.81684735514425,128.51901173865514
1.0,36.452659772982244,128.35503616766908
0.0,37.55222396307765,126.87226902225152
0.0,37.07654982771457,127.85356737710129
1.0,35.83146119627732,126.86205991729791
1.0,36.15126444638799,128.68433494449351
0.0,35.505380283974056,129.25024753747584
1.0,35.070250619397676,128.56659328143226
0.0,37.13253413549131,126.92613745909851
0.0,37.18017993562598,127.11314709942499
0.0,36.76179382550455,127.55582228981831
1.0,36.99151371553872,127.99588856010794
0.0,35.472604250815245,128.6511112740461
1.0,35.132923206404016,129.04394923653413
0.0,35.21122595819292,128.7066752377581
0.0,35.09116732092047,128.97961670550862
0.0,37.652365266699206,126.94375234801113
0.0,37.006561015708,127.11439480775248
0.0,36.479802479344,127.29333652681008
1.0,36.59897619523916,129.15035981693796
0.0,37.436494659111965,127.15792035742672
1.0,37.62654579121089,128.4410366208663
0.0,36.10163230083595,128.66291037578006
0.0,37.39567854645429,127.11771650307413
0.0,36.331367586444934,127.47630518428291
1.0,36.54759733451308,129.34813456928487
0.0,37.613905298812384,127.01741967905554
0.0,36.203201488616315,129.36797970590987
0.0,37.53635818976457,126.96497951363621
0.0,35.91918744615947,126.82001345182054
0.0,35.45275188555099,127.10094896444994
0.0,37.575583410806345,127.18588965385507
0.0,37.23828956300537,127.05262971848327
1.0,37.62635119245357,126.5164239721414
1.0,38.120256274319495,127.04692957475642
0.0,37.61046280658485,127.02172715984995
0.0,35.82782665326036,127.10257717799395
0.0,37.61705684263581,127.04956549458012
0.0,37.63552889446471,127.21106338412045
0.0,37.633486024121865,127.05994938295248
1.0,34.944036100914786,128.19320124168206
0.0,35.266288903204774,129.03853507598967
0.0,35.093046033708895,128.99387211501073
0.0,37.29567822559429,126.82382395808594
0.0,35.8325809799245,128.6256629129238
0.0,35.51377724387214,127.40101797002966
0.0,37.28268370802093,127.1483969013653
1.0,37.51727337187899,129.0228920080591
1.0,34.75871807491346,127.3633553898501
0.0,36.47631926659721,127.28487873401322
0.0,37.65539571543796,127.02684439865222
0.0,37.607258655551604,127.13561221911095
0.0,37.53774995314471,126.65569541407123
0.0,36.85655059909561,126.5538225179273
0.0,36.66128483999285,128.459283053112
0.0,35.50714929271784,127.27716482866829
0.0,37.39003393541258,126.91525263338242
0.0,36.91512743840111,127.2263659569972
0.0,35.52357139945561,127.73266701195163
0.0,33.27232556325227,126.20151793577492
0.0,37.74372609694194,126.50346681999369
0.0,34.961687552013714,127.26761614062384
0.0,34.94545193953901,127.7296148532236
0.0,34.88334777307911,126.98872426384013
1.0,34.43269159361354,127.80085454150377
0.0,34.72773036049058,126.56492549881727
0.0,35.115525694707244,129.01193708221732
0.0,35.730365151842776,126.84773677675324
0.0,35.566377581978955,127.92521204800579
0.0,35.83881295184803,127.1519743188328
0.0,35.961412838585616,126.98337168776766
0.0,35.221212156606285,128.56220587056166
0.0,36.19972105287344,127.08476268092659
0.0,37.45831001275918,126.91113380876713
0.0,35.182181900089304,128.99132760790263
0.0,35.50188673059394,127.0029847696368
0.0,37.24998881076091,127.06004096785372
0.0,37.29453270553314,126.86867746134124
0.0,37.339959462175116,126.824415726522
0.0,37.37605346182865,126.93821933623931
0.0,37.16969789811448,127.58763328790978
0.0,37.403585630482226,126.67056830037848
0.0,37.490339150494506,126.81714867140131
0.0,37.503094519610855,126.77957484961772
1.0,37.26923704678349,128.5264137947267
0.0,37.51865194825133,126.89330281618591
1.0,36.74916163048365,128.8236714582537
0.0,35.229795743221906,126.65368378002985
0.0,37.17672802190067,127.63341405816126
0.0,37.89822383882132,127.04824355782992
1.0,36.083053070213204,128.07940095961402
0.0,36.10674740031201,128.42215319593376
0.0,36.84563201931261,127.0688990998879
1.0,35.22245142034392,129.10950850572334
0.0,35.435563918814026,126.70321774972471
0.0,37.69295875872506,127.88428016015686
0.0,37.61438947001027,126.68858706668571
0.0,37.656877159158675,127.30691217700172
0.0,36.3688656058509,128.92890654657313
0.0,36.34264601844161,128.70190244952292
0.0,36.36819954376524,127.37422908106537
1.0,36.7581602722491,128.54887296716052
0.0,37.35827043741387,128.1201053930971
0.0,37.585465185082015,126.88079875287985
0.0,37.77369322949353,126.41427939789637
1.0,37.59499175433275,128.00247672672492
0.0,36.80604862217771,127.14462567001983
1.0,36.01348398741393,127.66339974983872
1.0,35.96018288874869,127.87728541768757
0.0,36.122755773187215,128.02177150488615
0.0,37.6478370898669,127.05196099091616
0.0,34.46760042398001,126.67596646083693
0.0,35.85097326548589,128.75391636239314
0.0,37.246671488519475,127.35857481894249
0.0,37.59820974892862,126.66433559926236
0.0,37.484596385544116,126.97576760946413
1.0,37.46390383111064,127.39929384701792
0.0,34.87569636855225,128.4166449829098
0.0,35.25424513947565,128.90707100534064
1.0,37.42184882498508,128.68712253386335
1.0,36.049637576150644,129.03025092440737
0.0,37.00021335153132,127.13217626114329
1.0,36.07307324323393,129.40803287651337
0.0,35.22161617275972,127.48737211473512
1.0,37.81622489754977,127.45994936404371
1.0,36.722211223682976,128.30393965050064
1.0,35.08399874429168,128.37408178677956
1.0,36.12204034033177,126.92037285169435
0.0,37.67380211427168,127.87348405499183
1.0,37.70964170470485,127.79987874898536
1.0,36.10239026214007,129.14108387937242
0.0,35.1608735830228,129.1268522610322
1.0,35.03832613090304,126.48856059789156
1.0,36.97811477573195,128.65177650423192
0.0,35.951199315050246,128.5676891417167
0.0,37.51792727323667,126.79691044110287
1.0,37.5533991749999,128.84994252314067
0.0,35.577530444902614,128.38686950014534
0.0,35.309062696685096,128.72663555575338
0.0,37.39843792159768,127.95434071768369
0.0,37.38762223387271,126.81864957898708
0.0,36.03225926897455,129.3807752401746
0.0,36.939893171974354,126.4350334753206
1.0,36.142215751967406,128.1321848574196
0.0,37.71383367130903,126.90464166366377
0.0,34.735489015256555,125.44290570319151
0.0,35.80720856879756,127.13288832624613
1.0,35.277244556193274,127.7447610636677
0.0,37.27599388364963,127.05804558011052
0.0,36.029397650528466,126.68396884548376
0.0,36.19448182929264,127.07616036488145
0.0,35.35095305430046,129.2961384751992
1.0,37.40472918611575,127.7707437680874
0.0,36.95436407860698,128.93012756594442
0.0,37.38925168915861,126.97999003477192
0.0,36.35493378184661,126.95173240183115
0.0,37.548384844885824,127.209178830401
1.0,37.077273635972325,127.46999053917204
0.0,35.205531553950216,129.2055516503927
0.0,37.571846971846405,127.0175864676347
1.0,36.39972148306254,126.74431751703816
0.0,35.51352617095167,128.72974703677886
0.0,33.511917600552145,126.5104264780632
0.0,33.49246602385417,126.89712754739729
0.0,33.52926708595603,126.84045008919344
0.0,34.790936023017615,126.40084572058834
0.0,34.7820577680998,126.37407759908122
0.0,34.689625481037886,125.96392690154934
0.0,34.48625689343705,126.26550656348
0.0,36.493866352860906,127.25129954819904
0.0,35.11819735444103,129.10587757111742
0.0,35.93321987484912,128.55910798075416
0.0,35.159196560034864,126.89012526979351
0.0,35.43565123993928,128.0343630071694
0.0,35.962880806201404,127.12518465484597
0.0,36.61070135608704,127.51077225736515
0.0,36.51714462761108,126.95331096294235
1.0,36.723342564066364,126.42240741312305
0.0,36.24730518609092,127.17891135613505
0.0,36.031926034182355,129.34447947190787
0.0,37.26974208723575,127.13872961193488
1.0,36.73588298590473,127.36665081412008
0.0,37.580487910713394,127.05650146886856
0.0,37.534553366575686,127.07278636317423
0.0,37.60405671239712,127.00776421152443
0.0,38.20300092899267,128.57444693703042
1.0,37.398151893416774,127.67903723054695
0.0,37.74958219112957,128.3073992017445
0.0,37.66578883679292,127.02936883803645
0.0,37.25049511039949,127.02526183130459
0.0,38.14673675335259,127.30562214730507
0.0,36.747520823802375,126.7027766342455
1.0,37.33779213033213,128.61198403346285
0.0,37.60394089064918,127.01330876199364
1.0,36.39013648709413,128.40692515531686
0.0,36.88603296924924,129.05553942676337
0.0,37.36596054465525,126.93554087505487
0.0,37.89145241980048,127.1038814828384
0.0,37.296662421907676,127.01617329723905
0.0,35.18040083310071,129.05392286095886
1.0,37.221212658807815,128.23662199086905
1.0,35.81805662335339,128.40755400749822
0.0,37.67471015665065,126.7675377931045
1.0,36.84829726754603,126.65722875501923
0.0,37.19919145467312,127.10201066374876
0.0,36.904815759571854,127.96870756574332
0.0,36.49673527441721,127.41633529497648
0.0,35.17747139078141,129.10257654636771
1.0,36.472545990344756,128.38632719027152
1.0,35.34463275165695,128.81196057288693
0.0,37.141246235262756,128.20701123247292
0.0,37.209909493470136,127.03489609103049
0.0,34.699872828215604,126.57406928462677
0.0,36.357342341884994,126.58436820120022
0.0,35.851816921550174,126.95365543835315
1.0,35.13660795218018,127.87489440439337
0.0,37.62157438231157,126.89327369904488
1.0,37.88245418973316,127.36218997516956
1.0,37.889172083988576,127.5468686771485
0.0,35.140003053713635,129.05862069331707
1.0,35.03163853000505,127.87588696799095
1.0,37.80770949058753,127.99157857255695
0.0,37.48864453300304,126.55316127843166
0.0,36.87558752185899,126.89545574250644
0.0,37.67164556309661,127.04036152196
0.0,37.87711017267136,127.74294175076427
1.0,36.89021059806172,126.94331580770836
0.0,36.12336919656868,128.19287689707272
1.0,35.033009686368864,126.9373555503492
1.0,35.584488669184616,127.9585057112388
0.0,37.40935048169516,127.23680849766693
0.0,35.764753087939035,129.19548067645022
0.0,35.85295783711496,128.46774580530885
1.0,34.60032646061525,126.35133476650864
0.0,35.565212292732504,128.16372254583666
0.0,34.872652047141706,127.18624637011429
0.0,35.14551989866966,129.0186832496346
0.0,36.29919983137126,127.3861767552356
0.0,35.91464386404808,126.75245520980394
0.0,37.11101885712429,126.393208221792
0.0,36.141780243710016,128.31716588484366
0.0,36.78782646003317,126.46655314926477
0.0,37.48079601327965,127.05193102638559
0.0,34.93264097877464,127.52850942749649
0.0,36.78751914289281,126.99006035712696
1.0,35.107412110461475,128.43856466964164
0.0,37.53007546862143,127.0755334545912
0.0,37.40466267429663,127.44513777533516
0.0,36.11803295405261,127.09748397941179
0.0,35.16017915897747,129.12739600387314
1.0,36.2433754763325,127.6819846361745
0.0,36.67422764871945,127.8626063671361
1.0,33.326523351985905,126.79625711322795
0.0,35.86350116197411,127.09481080308498
1.0,35.22986478746736,126.31904595645986
0.0,36.27811511067363,127.12156792876374
1.0,36.00174547244193,128.13139317367458
0.0,35.244368102324536,128.50695217267798
0.0,37.17858829841053,126.82564122307213
0.0,34.48000280571743,126.93641325481484
0.0,36.75257303098317,126.37160868412843
0.0,37.48846341207162,126.97528241125656
1.0,35.691427412073736,126.817353564319
0.0,37.50248781956713,126.90588822927671
0.0,37.662399069113114,127.06247960848906
1.0,34.8007583782052,127.02708370567707
0.0,33.53546421172999,126.63380478127262
0.0,33.40815424768701,126.8967411252487
0.0,33.237652851014474,126.50891785201834
1.0,33.26667943275109,126.2594478585405
1.0,33.30741511679665,126.38167590163584
0.0,34.975645974525406,128.32276639030277
0.0,34.81877801453905,126.39640770985085
0.0,34.749476004155014,127.62623127319841
0.0,34.812511490523804,126.47408616022871
0.0,34.607533191444446,127.70787251567677
0.0,35.53890377750125,129.30387107061628
0.0,35.30038450181294,126.97614160409758
1.0,35.11514071891273,128.18257633790893
0.0,35.31873499245833,128.0880347474391
0.0,35.217777686975325,128.68830575572912
1.0,36.40934652954096,129.4279296063563
0.0,36.81281883364775,127.13127510495028
0.0,36.296812122312105,128.27612614927838
0.0,36.23903256646375,128.56886610778784
0.0,35.26292841366333,128.8659611708805
0.0,37.6539982924069,127.07489727430692
0.0,37.44795607568361,126.412520595947
0.0,37.50680499161447,126.7620018266564
0.0,37.13941306603286,126.7035915078014
0.0,36.877603219563326,127.14787866868372
0.0,37.3056022972992,127.08190927950564
0.0,37.23567404986128,129.3418578365402
0.0,38.02451725100357,127.88232369488443
0.0,38.16385245716632,128.54067589784015
0.0,37.393677624440926,126.9806619192864
0.0,38.157926695549605,127.99563667143228
1.0,35.815640864506726,128.2316286936783
0.0,35.09868637785841,128.81764147672462
1.0,38.09540036559113,127.00446427779418
0.0,37.99823341810488,128.49474588063558
1.0,34.662918904856895,127.77271332001536
0.0,36.040961585042545,128.37166441317385
0.0,35.16404491935457,129.1807978758763
0.0,35.59573255948265,129.36740595478167
0.0,37.53036487257455,126.81454845399165
0.0,37.18884911509636,127.0910226758032
0.0,36.425300217485685,127.7767666430217
1.0,35.09937436327408,128.5650141312733
0.0,36.59913868167853,128.19473866577462
0.0,34.32706450048041,126.85114731938204
0.0,37.505045490823186,126.88800661595194
0.0,37.6531290173188,127.11590514944416
0.0,34.966171474295805,127.48820651391199
0.0,34.83603094993825,126.63576737735201
0.0,36.369335980519686,127.43265528872615
0.0,35.17008497482944,129.06617444073697
0.0,37.62387149804516,127.02921640666322
0.0,37.85894200454885,127.15382647044079
1.0,37.723098974371794,128.03584151652362
1.0,34.75510778139549,126.08826797878281
0.0,36.27786904803379,127.68131849063677
0.0,37.44329211142162,126.67208031167955
0.0,36.027789016355165,129.35585693802034
1.0,35.62291893684276,127.97546393830959
0.0,37.42532988254989,127.89356791422588
0.0,35.155091789692264,128.70173132371463
0.0,36.13141052120452,128.12168516400283
0.0,36.68196333125204,128.12698783182523
0.0,35.15130470222538,129.06934651524264
0.0,37.35755013044192,126.73487817508374
0.0,37.541815214235356,127.01552908337536
0.0,37.47018136233757,126.81001719564831
0.0,37.360958571398186,127.51222347440313
0.0,35.96553251371316,126.70506090760904
0.0,34.741536777022255,127.68575002037848
1.0,34.79638768031828,127.59988430947209
0.0,36.55057759832856,126.77387075029014
0.0,35.98482830705393,128.38160689130984
1.0,36.414859996040825,128.36490799911854
0.0,36.99948165532295,127.89606398731728
0.0,35.3168440692748,128.9906971742723
0.0,35.549649405678345,129.36299791113098
0.0,37.558861679742435,127.16084926185788
1.0,37.39654950162661,129.0861619606142
0.0,36.3646693234266,127.44406152064415
0.0,36.88610436672093,127.3596321352797
0.0,35.995675324249774,129.4046211597992
0.0,35.716497685052914,128.36906904574164
0.0,36.946293451859226,127.25526100229551
0.0,35.15578442151766,128.98827424992078
0.0,35.92561926777582,128.63776721629645
0.0,37.868280652278145,127.19224140412993
0.0,37.07402328056264,127.61555151418604
0.0,36.69831896876555,127.11002873687052
0.0,36.10126693813529,128.66352448235702
0.0,36.313202243943145,127.58018658424182
0.0,37.61019664080801,129.03511849240365
0.0,37.47813943723033,126.98461977060396
1.0,37.0330296760849,127.57956533173358
0.0,37.64029054926121,126.82959395092377
0.0,37.51687919943996,126.78508146376205
0.0,37.308467317376,127.95488977130802
0.0,35.19213125751304,129.09363658464954
0.0,37.73381952215508,127.05101817209957
0.0,37.274394961076304,128.8733447664905
0.0,34.761939629428824,126.36730895971722
0.0,34.862428796692555,126.27347250381516
0.0,35.054876221254354,128.96311200498337
1.0,35.892045497120826,127.01887327167258
0.0,37.39838631394496,127.95359019068451
0.0,35.20026048940447,126.9004888988339
0.0,37.464572068231114,127.97266455642328
0.0,36.471545575228056,127.04771050237908
0.0,36.60193078148365,127.11674064681836
0.0,35.19563385525097,128.56033692777288
1.0,35.01069338380611,126.46096682086285
0.0,37.04705216322219,129.0639212124618
0.0,37.66792248356688,126.7741827712313
0.0,35.85113643464305,128.65057442718194
0.0,35.16870430047297,129.1840697276905
0.0,37.08238620865229,127.26458789795628
0.0,37.92544616869197,128.77681864857726
0.0,35.15947115138428,129.0652211709827
0.0,34.778803161963296,128.59404292708209
0.0,36.88530384092436,128.91412507745343
0.0,35.105894699816965,129.02422801511833
0.0,35.202022663645586,126.1367032584324
1.0,37.07085591890457,128.0337709232951
0.0,34.75293619820706,127.6917461212834
0.0,36.143721230933664,127.16876029064586
1.0,35.37485487410537,129.02827997736696
0.0,35.86116141093167,127.24163890634027
1.0,36.50368884646068,127.2865283045018
0.0,36.619190392863494,128.7684821662244
0.0,35.16478831446704,129.02852251922042
0.0,36.175269994978734,126.9474366112994
0.0,35.91901335384034,128.60431653997864
0.0,35.218775150181386,128.1435422210738
0.0,35.22021891425869,126.74643635222206
0.0,37.56676807063137,126.85237248546557
0.0,37.78724229499436,126.8038182171702
0.0,37.33497347875469,127.92187942073713
1.0,36.7095152040755,128.55553252030836
1.0,35.858669408657434,128.55609670958128
0.0,37.54405606441116,129.10014169603727
0.0,37.63022672488852,128.14571631235486
0.0,35.21165871548978,129.03244644542377
0.0,35.89063725480914,128.62956011956032
0.0,35.66617530441831,126.71442287793812
0.0,33.41337980813959,126.26241081028887
0.0,37.77190782584228,126.7169296584494
0.0,34.74693827831451,127.65356158474312
0.0,34.9574479701021,128.34204824661916
0.0,34.79962098970581,126.40066487225495
0.0,34.94237849253049,127.50065394277165
0.0,34.561103118452856,126.94011305791187
0.0,35.159700984988184,128.98596420729677
0.0,35.49696627677057,129.42115440454992
0.0,35.67005998524272,129.08617632010788
0.0,35.582628465488405,126.98810190809404
0.0,35.99851835898725,129.34146288626258
0.0,36.747261512578724,127.18036076417587
0.0,35.697913094280274,129.47015866870657
0.0,35.84935889603211,129.20410662574722
0.0,35.25229470888579,128.61648327642786
1.0,36.38693449919655,127.0789289585652
0.0,37.242690853080866,127.31342496914073
0.0,37.46797480765762,126.67814455923836
0.0,37.49359342677216,126.70919937606743
0.0,36.87767546830427,126.57234139729952
0.0,37.42532016228714,126.64874542213856
0.0,37.522479956909855,126.87208444991931
0.0,37.529414804185116,126.82983292981943
0.0,37.627772326539606,127.09048586512293
0.0,37.125424007356095,127.07214517695348
0.0,37.17688920211575,128.47572745954957
0.0,36.07504266216815,128.41843840589993
0.0,36.32260143105045,127.39508102103052
0.0,33.25371215243189,126.52930747505665
0.0,37.47435854096183,126.69762518640628
0.0,38.13509578334632,128.57668187156384
1.0,34.41287229476091,126.14502880683041
1.0,35.16856449468234,128.9855520205177
1.0,35.58826753022497,127.6370605252997
0.0,37.525860815018994,127.13727931778398
0.0,37.74571784702234,127.20719142597773
0.0,36.78090903964645,127.53517334750877
0.0,36.92431220513996,129.13816349078812
0.0,35.168410841895984,129.10373912793912
1.0,35.153723482018364,128.32603335499294
0.0,36.94897579258888,127.16786580272884
0.0,36.21056969751719,127.16044763204229
1.0,36.95591137268404,128.3733904109443
0.0,35.80554830221348,128.53252298674866
0.0,35.477375926328875,126.73835470647171
0.0,37.707138782293136,128.19497547529974
0.0,35.59533222426553,126.29350239155454
0.0,37.25859504633756,127.07374195873648
0.0,37.89200668710457,126.7599486258017
0.0,36.87820533333701,127.9740287784301
0.0,36.60175367365713,129.40895589584102
1.0,35.675985848233225,128.2089306235835
0.0,35.20706033183565,128.51531496710706
0.0,35.298510707783315,129.25548170802898
0.0,35.822366324696496,128.63278827457643
0.0,35.65995620519171,128.4124769711326
0.0,37.42084230324957,126.67990537911257
0.0,37.44242241416481,126.80090253838928
0.0,37.677633011825435,128.9695854601298
0.0,35.756418160008224,128.49490139379324
0.0,35.54413833644318,129.34195960715874
0.0,34.67577765000486,126.90199767097923
0.0,35.876529678575686,128.64221678129576
0.0,37.75801375525084,128.9224173191283
0.0,37.38662111377239,128.66948251122446
0.0,37.51075960437375,126.73698841547515
0.0,37.657609444496494,126.84407850947693
0.0,37.08750730638641,127.9157827633192
1.0,37.83148306240693,128.7090261853163
1.0,36.17710071104077,128.410228298509
0.0,37.504226613940745,126.679097334443
0.0,37.637920055543844,126.67409551775671
0.0,35.78556496348847,126.63810902338156
0.0,35.54349327847103,128.49690191577588
0.0,37.486310621364034,126.70665416653942
0.0,37.075978406898436,127.3741340768823
1.0,35.16350150894232,128.612177861222
0.0,35.218142137119244,129.00986376848473
0.0,37.31005909029249,127.07324621783108
0.0,35.40191527847244,127.37367334700657
1.0,37.770032697183524,128.0302219410491
1.0,35.12856204544008,128.4660244669507
0.0,37.868718065845094,126.98788936893615
0.0,36.50215126754235,127.74999516857928
0.0,36.572704264498746,127.9872038274262
1.0,35.35937271207039,129.35751724458152
0.0,37.63609670147572,127.30141570592684
1.0,34.69058768604764,127.26108314147831
0.0,36.307559622695436,127.37700771354437
0.0,36.05175913175847,129.36937536917
0.0,35.91942112262181,127.08111653795495
0.0,35.602660544894704,127.1050126783197
0.0,37.590208602979395,126.69893702340643
0.0,35.20998618723529,127.46042665756373
0.0,35.93851532395051,129.2259523107004
1.0,37.175762944313895,128.36182683614825
1.0,35.65316754736118,127.79837647751543
0.0,36.93814782139957,126.9170129024611
0.0,35.843560614032924,128.7031878045834
0.0,35.820033222181394,126.89001873218515
1.0,35.01288132704855,126.93983820148644
0.0,37.215909294226435,128.67249389611698
1.0,35.576928484069704,126.2494079742362
0.0,37.03469688339856,127.9299659161308
0.0,37.223567685221774,127.42734129162191
1.0,36.45140602120029,129.23347178206475
1.0,37.344433161451036,127.82639553603843
1.0,36.329403312211596,127.81518110424095
0.0,35.51767163873782,128.17248521812013
