시도,주소,학교명,상태_x,위도_x,경도_x,위도경도,상태_y,위도_y,경도_y
울산,울산광역시 중구 반구동395,내황초등학교,1,35.55176276,129.3489204,35.55176275618296129.34892044217554,,,
경기,경기도 시흥시 정왕동1872-3번지,냉정초등학교,1,37.35755013,126.7348782,37.35755013044192126.73487817508374,,,
경남,경남 창녕군 성산면 정녕리28번지,냉천초등학교,1,35.62359855,128.4779479,35.62359855233985128.47794786694828,,,
전남,전라남도 완도군 노화읍넙도길 294-31 (내리 488),넙도초등학교,1,34.18847022,126.5042605,34.18847021955247126.50426054574717,,,
전남,전라남도 완도군 노화읍서넙도길 68 (방서리 산92-1),넙도초등학교서리분교장,1,34.18491417,126.4840048,34.18491416687078126.48400483215508,,,
경남,경상남도 하동군 금남면 제먼당길60,노량초등학교,1,34.9516553,127.856845,34.95165530065002127.85684499366785,,,
경남,경남 하동군 금남면 대도리81,노량초등학교대도분교장,0,34.93265577,127.8307341,34.9326557680094127.83073410799877,,,
경남,경남 하동군 금남면 대도리81번지,노량초등학교대도분교장,0,34.93265577,127.8307341,34.9326557680094127.83073410799877,,,
경남,경상남도 사천시 동금로71(동금동 171-5),노산초등학교,1,34.93003815,128.0837879,34.930038147492205128.08378788990632,,,
충남,충청남도 논산시 노성면 송당리507번길11(송당리114-4),노성초등학교,1,36.27811511,127.1215679,36.27811511067363127.12156792876374,,,
전남,전라남도 나주시 노안면학산리 503-3,노안남초등학교,1,35.06717464,126.7513134,35.067174636626035126.75131340222772,,,
전남,전라남도 나주시 노안면용산리 255,노안초등학교,1,35.08013155,126.7178309,35.080131553517035126.71783089543655,,,
강원,강원도 강릉시노암등길 71,노암초등학교,1,37.7416482,128.9017107,37.74164819999432128.9017107089693,,,
충북,충청북도 충주시 노은면연하중앙길 27,노은초등학교,1,37.0482487,127.7554017,37.04824869907663127.75540172703815,,,
충북,충청북도 충주시 노은면 안락리 119-1,노은초수상분교,0,37.05136758,127.7156727,37.051367581498695127.71567266768658,,,
경북,경상북도 울진군 근남면 노음6길22,노음초등학교,1,36.95842953,129.3922259,36.95842952682797129.39222591014382,,,
경기,경기도 화성시 장안면 화곡로 166. 노진초등학교 (장안면),노진초등학교,1,37.0514261,126.8089481,37.05142610142703126.80894807831392,,,
강원,강원 홍천군 동면 노천리1441,노천초등학교,1,37.66839155,128.0141445,37.668391546376128.01414445250757,,,
제주,제주특별자치도 제주시 노형로 383(노형동.노형초등학교),노형초등학교,1,33.48475438,126.4760152,33.484754380650116126.47601521889557,,,
제주,제주특별자치도 제주시 해안동1948,노형초등학교해안분교장,1,33.45674978,126.4540304,33.45674978040979126.45403042901786,,,
전남,전라남도 완도군 노화읍 구석리 925,노화동초,0,34.2051212,126.6029878,34.20512119631845126.6029878040868,,,
전남,전남 완도군 노화읍 구석리925,노화동초등학교,0,34.2051212,126.6029878,34.20512119631845126.6029878040868,,,
전남,전남 완도군 노화읍 구석리925,노화동초등학교,1,34.2051212,126.6029878,34.20512119631845126.6029878040868,,,
전남,전남 완도군 노화읍 구석리925,노화동초등학교,0,34.2051212,126.6029878,34.20512119631845126.6029878040868,,,
전남,전남 완도군 노화읍 구석리925,노화동초등학교,1,34.2051212,126.6029878,34.20512119631845126.6029878040868,,,
전남,전라남도 완도군 노화읍이포리 674,노화중앙초등학교,1,34.17874828,126.5722322,34.17874827548429126.57223224083631,,,
전남,전라남도 완도군 노화읍도청리 324,노화초등학교,1,34.1954651,126.5700301,34.19546510223582126.57003009933048,,,
전남,전라남도 고흥군 도양읍천마로 83,녹동초등학교,1,34.52960967,127.1397489,34.52960967190991127.13974888387331,,,
전남,전라남도 고흥군 도양읍 소록선창길89-66,녹동초등학교소록도분교장,1,34.51630173,127.1322688,34.516301732607324127.13226876767315,,,
전남,전라남도 고흥군 도양읍 시산석금길30,녹동초등학교시산분교장,1,34.39549501,127.2585886,34.395495006062625127.25858863062088,,,
부산,부산광역시 강서구 녹산동 228번지녹명초등학교,녹명초등학교,1,35.11488917,128.8858828,35.11488917357827128.88588278396537,,,
부산,부산광역시 강서구 과학산단2로20번길 55(지사동),녹산초등학교,1,35.15127943,128.8368629,35.15127943219051128.8368628973869,,,
울산,울산광역시 동구 서부동257-10,녹수초등학교,1,35.53047879,129.428991,35.53047879211884129.428991040235,,,
경기,경기도 의정부시 체육로 265-25녹양초등학교,녹양초등학교,1,37.76313515,127.0366842,37.7631351465929127.03668420557858,,,
경북,경상북도 안동시 녹전면 신평리659-3,녹전초등학교,1,36.74074907,128.7739143,36.74074906738331128.77391432194588,,,
경북,경상북도 안동시 녹전면 원매길 102-15. 녹전초등학교원천분교장 (녹전면. 녹전초등학교원천분교장),녹전초등학교원천분교장,1,36.79085355,128.7572753,36.79085355389695128.75727531561597,,,
충남,충청남도 논산시 중앙로192(중앙로 180-5),논산내동초등학교,1,36.18580911,127.1042337,36.18580911063046127.10423369265423,,,
충남,충청남도 논산시 해월로19번지,논산반월초등학교,1,36.19448183,127.0761604,36.19448182929264127.07616036488145,,,
충남,충청남도 논산시 시민로397번길 10. 논산부창초등학교 (부창동),논산부창초등학교,1,36.19972105,127.0847627,36.19972105287344127.08476268092659,,,
충남,충청남도 논산시논산대로 269-10 (내동1072),논산중앙초등학교,1,36.19093083,127.0919309,36.19093082552652127.0919308564316,,,
울산,울산광역시 북구 달천동1-19번지,농서초등학교,1,35.63165992,129.330406,35.631659920008296129.33040602067857,,,
울산,울산광역시 북구 호계로192,농소초등학교,1,35.62162768,129.3566087,35.62162768259355129.35660868469066,,,
경북,경북 김천시 농소면 봉곡리1214,농소초등학교봉곡분교장,0,36.0719028,128.1775089,36.071902797752315128.17750894590287,,,
경북,경상북도 문경시 농암면 농암길 44-14. 농암초등학교 (농암면),농암초등학교,1,36.60261579,128.0037902,36.60261578589147128.00379020191642,,,
경북,경상북도 문경시 농암면 화산리190,농암초등학교청화분교장,1,36.57270426,127.9872038,36.572704264498746127.9872038274262,,,
부산,부산광역시 강서구 눌차동 587,눌차초,0,35.06873403,128.8410267,35.068734026959845128.84102667639945,,,
부산,부산광역시 강서구 눌차동587번지 눌차초등학교,눌차초등학교,0,35.06873403,128.8410267,35.068734026959845128.84102667639945,,,
부산,부산광역시 강서구 눌차동587번지 눌차초등학교,눌차초등학교,1,35.06873403,128.8410267,35.068734026959845128.84102667639945,,,
부산,부산광역시 강서구 눌차동587번지 눌차초등학교,눌차초등학교,0,35.06873403,128.8410267,35.068734026959845128.84102667639945,,,
부산,부산광역시 강서구 눌차동587번지 눌차초등학교,눌차초등학교,1,35.06873403,128.8410267,35.068734026959845128.84102667639945,,,
세종,세종특별자치시  다솜1로 183(도담동),늘봄초등학교,1,36.51383183,127.254941,36.51383182893699127.25494095649981,,,
경기,경기도 성남시 분당구 정자일로 87. 늘푸른초등학교 (정자동. 늘푸른초등학교),늘푸른초등학교,1,37.3580095,127.1052006,37.35800949741322127.10520063206414,,,
경기,경기도 고양시 덕양구 토당로67번길 66(토당동.능곡초등학교),능곡초등학교,1,37.62442373,126.8160731,37.62442372701469126.81607310146937,,,
전북,전북 정읍시 산내면 능교리507-1번지,능교초등학교,1,35.56815009,127.0315269,35.56815009162333127.03152691740637,,,
경기,경기도 안산시 단원구 신길중앙로3길 8(신길동.능길초등학교),능길초등학교,1,37.33583598,126.7640995,37.3358359821847126.76409953856137,,,
경기,경기도 군포시 수리산로37,능내초등학교,1,37.35469258,126.9211301,37.35469257693581126.92113008174087,,,
경남,경상남도 김해시 장유면 삼문리67-5,능동초등학교,1,35.19808115,128.7957394,35.198081154874814128.79573941133478,,,
경기,경기도 여주시 능서면 백석1길 8-16(능서면. 능북초등학교),능북초등학교,1,37.3333023,127.5915006,37.33330230458605127.59150056094043,,,
충북,충청북도 음성군 삼성면 능산리203,능산초등학교,1,37.03940234,127.5381736,37.03940233728756127.53817363249979,,,
경기,경기도 여주시 능서면 마장로 64능서초등학교,능서초등학교,1,37.29813912,127.5720561,37.29813911575594127.572056128073,,,
경기,경기도 수원시 권선구 호매실로165번길 28. 능실초등학교 (호매실동),능실초등학교,1,37.25952896,126.9561574,37.25952895663071126.9561573956601,,,
경기,경기도 파주시 조리읍 능안리53-6,능안초등학교,1,37.74022538,126.792715,37.74022538493574126.79271496793172,,,
경기,경기도 용인시 처인구 모현읍 충렬로8번길 29. 능원초등학교 (모현읍),능원초등학교,1,37.34347604,127.1738455,37.34347604386368127.17384547573117,,,
전남,전남 화순군 능주면 만수리129,능주북초등학교,0,35.01273924,126.9528058,35.01273923532058126.9528058491068,,,
전남,전남 화순군 능주면 만수리129,능주북초등학교,1,35.01273924,126.9528058,35.01273923532058126.9528058491068,,,
전남,전남 화순군 능주면 만수리129,능주북초등학교,0,35.01273924,126.9528058,35.01273923532058126.9528058491068,,,
전남,전남 화순군 능주면 만수리129,능주북초등학교,1,35.01273924,126.9528058,35.01273923532058126.9528058491068,,,
전남,전라남도 화순군 능주면학샘길 12,능주초등학교,1,34.9879563,126.9568419,34.98795630149156126.95684191389832,,,
경북,경상북도 김천시 어모면 작점로817,능치초등학교,1,36.2320426,128.0654637,36.23204259501156128.06546370253642,,,
경남,경상남도 거제시 능포로208 (능포동 440),능포초등학교,1,34.88086976,128.7368129,34.88086975806793128.73681286906705,,,
부산,부산광역시 사하구 다대로 499. 다대초등학교 (다대동.다대초등학교),다대초등학교,1,35.05983244,128.975563,35.05983243687104128.97556296833625,,,
전남,전라남도 나주시 다도면다도로 636 (궁원리316번지),다도초등학교,1,34.95795397,126.8267256,34.95795397320561126.82672558044348,,,
강원,강원도 화천군 상서면 다파로9-4,다목초등학교,1,38.17572359,127.5352627,38.17572358581757127.53526271538212,,,
경북,경상북도 경산시 진량읍 다문리261번지,다문초등학교,1,35.87117706,128.851133,35.871177056759116128.85113302239773,,,
경북,경상북도 칠곡군 다부원1길52번지,다부초등학교,1,36.04532915,128.5202783,36.04532914766588128.5202783033791,,,
경북,경상북도 고령군 다산면 노곡리 710-1,다산초노곡분교장,0,35.8417872,128.4133123,35.84178720435332128.41331232825326,,,
경북,경상북도 고령군 다산면 다산로 685-11. 다산초등학교 (다산면),다산초등학교,1,35.8240134,128.4516416,35.824013399221506128.45164158418788,,,
경북,경북 고령군 다산면 벌지리63번지,다산초등학교벌지분교장,0,35.81805662,128.407554,35.81805662335339128.40755400749822,,,
부산,부산광역시 사하구 다송로57(다대동.다선초등학교),다선초등학교,1,35.06331427,128.9852965,35.063314266412185128.9852965291118,,,
경기,경기도 수원시 장안구 이목로 24-35. 다솔초등학교 (정자동),다솔초등학교,1,37.3085818,126.9877858,37.30858180450607126.98778576686514,,,
경기,경기도 고양시 일산동구 풍동1232번지,다솜초등학교,1,37.67238885,126.7965809,37.672388845123365126.79658090203264,,,
전북,전북 익산시 함열읍 다송리477-1,다송초등학교,1,36.04107115,126.9554268,36.041071150643475126.9554267924245,,,
전남,전라남도 나주시 다시면월태리 521번지,다시초등학교,1,35.01760834,126.6399909,35.0176083381265126.63999094842836,,,
전남,전라남도 광양시 다압면항동3길 10(고사리1106),다압초등학교,1,35.12059671,127.6919439,35.12059670559363127.69194390772695,,,
경기,경기도 오산시 부산중앙로 37(부산동),다온초등학교,1,37.15177984,127.0907981,37.151779837377156127.0907981147831,,,
울산,울산광역시 중구다운8길5,다운초등학교,1,35.56156911,129.2672916,35.5615691101708129.2672915844337,,,
울산,울산광역시 중구 다운로176,다전초등학교,1,35.56764104,129.2685082,35.56764104300058129.26850819083404,,,
세종,세종특별자치시  다정남로 35. 다정초등학교,다정초등학교,1,36.49395298,127.2442997,36.4939529830819127.24429969634753,,,
경남,경상남도 산청군 신등면 신차로514,단계초등학교,1,35.37873654,128.0102005,35.37873654244414128.01020046378886,,,
강원,강원도 원주시 단관초교길 14. 단관초등학교 (관설동),단관초등학교,1,37.31740889,127.9637751,37.31740889387653127.96377508592464,,,
강원,강원도 원주시 단구초교길 5단구초등학교,단구초등학교,1,37.32244213,127.9639657,37.32244212628639127.96396572064943,,,
경기,경기도 성남시 중원구 금광1동210번지,단남초등학교,1,37.44259184,127.1612464,37.442591838336035127.16124641990496,,,
경기,경기도 성남시 수정구 단대로30,단대초등학교,1,37.45328287,127.1575262,37.453282871487886127.157526174081,,,
경북,경상북도 의성군 단북면 중련길 22-8(단북면),단북초등학교,0,36.39013649,128.4069252,36.39013648709413128.40692515531686,,,
경북,경상북도 의성군 단북면 중련길22-8,단북초등학교,1,36.39013649,128.4069252,36.39013648709413128.40692515531686,,,
경남,경상남도 밀양시 산외면 금곡리 83-2,단산초,0,35.51084252,128.8409009,35.51084252380272128.84090093158872,,,
경남,경상남도 산청군 단성면 성내리596-2,단성초등학교,1,35.29730681,127.9561363,35.29730681009992127.95613626690249,,,
충북,충청북도 단양군 단양읍 도전리405,단양초등학교,1,36.97911282,128.368839,36.97911282442514128.36883897234802,,,
충북,충청북도 충주시 신대2길12,단월초등학교,1,36.94800447,127.8996234,36.948004467294396127.89962342457017,,,
충북,충청북도 단양군 단성면 가산리 290,단천초가산분교장,0,36.89351455,128.3055603,36.89351454729364128.3055603260359,,,
충북,충청북도 단양군 단성면 북상하리길53번지,단천초등학교,1,36.92662759,128.3390482,36.92662758628646128.33904823825992,,,
충북,충청북도 단양군 단성면 선암계곡로 1092(단성면.창고),단천초등학교가산분교장,1,36.89351455,128.3055603,36.89351454729364128.3055603260359,,,
경북,경상북도 의성군 단촌면 신기길 42(단촌면.단촌초등학교),단촌초등학교,1,36.42527457,128.6706614,36.425274569284355128.67066135017652,,,
경북,경상북도 영천시 고경면 호국로343,단포초등학교,1,35.98099529,128.9749843,35.980995292448256128.97498426483068,,,
부산,부산광역시 동래구 온천동1602,달북초등학교,1,35.20361196,129.0602341,35.203611956646235129.06023410256873,,,
부산,부산광역시 기장군 정관읍 정관로 674. 달산초등학교 (정관읍),달산초등학교,1,35.31913268,129.1873745,35.31913267897465129.18737449963598,,,
경기,경기도 안양시 동안구 동안로178번지,달안초등학교,1,37.39430661,126.9501163,37.39430660768578126.95011628039262,,,
충북,충청북도 충주시 중원대로 3846. 달천초등학교 (용두동),달천초등학교,1,36.96295699,127.8791251,36.96295698836805127.87912512347107,,,
충북,충청북도 충주시 이류면 매현리480,달천초등학교매현분교장,1,36.90802914,127.8706804,36.9080291403904127.8706803778562,,,
인천,인천 남동구 만수6동1046번지,담방초등학교,1,37.44016336,126.7367566,37.44016335747693126.73675657861534,,,
전남,전라남도 담양군 담양읍지침리 92,담양남초등학교,1,35.31787567,126.9866276,35.31787566631853126.98662762430773,,,
전남,전라남도 담양군 담양읍객사리 271,담양동초등학교,1,35.32065499,126.9834467,35.32065499251204126.98344671990878,,,
전남,전라남도 담양군 담양읍강쟁리 118,담주초등학교,1,35.3003845,126.9761416,35.30038450181294126.97614160409758,,,
경기,경기도 남양주시 화도읍44-7,답내초등학교,1,37.68842821,127.3141893,37.68842820881628127.3141892933318,,,
부산,부산광역시 부산진구 당감로 22-5(당감동.당감초등학교),당감초등학교,1,35.16403312,129.0406453,35.16403312175517129.04064530774508,,,
경기,경기도 군포시 용호1로 34. 당동초등학교 (당동),당동초등학교,1,37.34578326,126.9395984,37.345783262861964126.93959844016359,,,
부산,부산광역시 사하구 당리동511번지,당리초등학교,1,35.0999471,128.9750612,35.09994709546306128.9750612314819,,,
강원,강원도 춘천시 서면 당숲안길81,당림초등학교,1,37.83764114,127.6080283,37.83764114066297127.60802831136684,,,
전북,전북 군산시 옥산면 당북리874-1(백석로42),당북초등학교,1,35.94697373,126.7168207,35.94697372975619126.71682074860529,,,
충남,충청남도 당진시 송산면 당산리215-1번지,당산초등학교,1,36.93608251,126.6500336,36.93608251270914126.65003364609348,,,
경기,경기도 수원시 권선구 당진로6,당수초등학교,1,37.28967849,126.9411996,37.289678494056155126.94119960024368,,,
경기,경기도 군포시 당정동972-1,당정초등학교,1,37.3464604,126.9547526,37.34646039546392126.95475259463137,,,
충남,충청남도 당진시 읍내동211,당진초등학교,1,36.89276313,126.6326047,36.89276313195396126.63260471251064,,,
경기,경기도 성남시 분당구 분당로196,당촌초등학교,1,37.37362155,127.1313564,37.37362155131288127.13135642003073,,,
부산,부산광역시 진구 백양대로136번길 26당평초등학교,당평초등학교,1,35.16144314,129.0347558,35.16144314407844129.03475582156008,,,
경북,경상북도 문경시 문경읍 여우목로580(문경읍 당포리 652),당포초등학교,1,36.75230315,128.1523775,36.752303150532896128.1523774587485,,,
충북,충청북도 단양군 적성면 적성로453,대가초등학교,1,37.03311649,128.2628394,37.03311648845095128.26283940159954,,,
경남,경상남도 김해시 대동면 대동로993,대감초등학교,1,35.27360631,128.9817132,35.27360630658772128.98171317171352,,,
충북,충청북도 단양군 대강면 장림리91,대강초등학교,1,36.92202325,128.3588893,36.92202325310016128.35888928244708,,,
충북,충청북도 단양군 대강면 온천로 719-7. 대강초등학교 장정분교장 (대강면),대강초등학교장정분교장,0,36.84675054,128.3950457,36.84675054246211128.39504572376157,,,
충북,충청북도 단양군 대강면 장정리30,대강초등학교장정분교장,0,36.8464887,128.3955522,36.84648870442713128.39555218936778,,,
충북,충청북도 단양군 대강면 장정리 30,대강초장정분교장,0,36.8464887,128.3955522,36.84648870442713128.39555218936778,,,
경기,경기도 김포시 대곶면 율생중앙로36번길 19(대곶면.대곶초등학교),대곶초등학교,1,37.65202945,126.5846386,37.65202945204484126.58463864778022,,,
강원,강원도 평창군 대관령면 도암새싹길 11. 대관령초등학교 (대관령면),대관령초등학교,1,37.68911038,128.6935413,37.68911038398698128.6935412543004,,,
충남,충청남도 보령시 대천동 402-3대관초등학교,대관초등학교,1,36.3569872,126.5838264,36.35698719627875126.58382639488268,,,
서울,서울특별시 성북구 안암로 5(보문동7가.대광초등학교),대광초등학교,1,37.579162,127.0235883,37.57916200100312127.02358827782123,,,
부산,부산광역시 영도구 봉래동4가18,대교초등학교,1,35.09472146,129.0462581,35.094721460938565129.04625813478876,,,
대구,대구광역시 달성군 가창면 가창로 640(달성군 가창면 대일리 365번지),대구가창초등학교,1,35.77098543,128.6484518,35.770985431428855128.6484517587502,,,
대구,대구광역시 달서구 당산로123(감삼동 196-1번지),대구감삼초등학교,1,35.84891371,128.5453333,35.84891370962596128.54533334157847,,,
대구,대구광역시 달서구 월성동269,대구감천초등학교,1,35.8349576,128.5331593,35.83495759871076128.53315930538452,,,
대구,대구광역시 동구동호로 7길 17,대구강동초등학교,1,35.8679615,128.7302891,35.86796149806856128.73028905137974,,,
대구,대구광역시 달성군 옥포면 돌미로 15(옥포면),대구강림초등학교,1,35.7810528,128.4369341,35.78105279834157128.43693410111553,,,
대구,대구광역시 북구 구암서로 50(구암동.강북초등학교),대구강북초등학교,1,35.94053606,128.5666629,35.94053605544128128.56666289175183,,,
대구,대구광역시 수성구 청호로76길 12(범어동.경동초등학교),대구경동초등학교,1,35.85244028,128.6393289,35.85244027640741128.63932888058142,,,
대구,대구광역시 서구 평리로54길 16(내당동.경운초등학교),대구경운초등학교,1,35.86149602,128.5529859,35.861496023360864128.552985856731,,,
대구,대구광역시 북구 복현1동447 (복현 시장길),대구경진초등학교,1,35.89190519,128.6178959,35.89190518523599128.6178959271116,,,
대구,대구광역시 동구 팔공로197길 35(백안동.대구공산초등학교),대구공산초등학교,1,35.95720443,128.6895806,35.95720442988678128.68958057830972,,,
대구,대구광역시 북구 칠곡중앙대로91길 10(관음동1386-2번지),대구관남초등학교,1,35.9367281,128.5478922,35.936728103959176128.54789218638044,,,
대구,대구광역시 북구 매천동743,대구관문초등학교,1,35.90826519,128.5460304,35.90826519040206128.54603044598653,,,
대구,대구광역시 북구 관음동로17길 16(관음동.관음초등학교),대구관음초등학교,1,35.94008045,128.546486,35.940080450385025128.5464859708754,,,
대구,대구광역시 북구 태전동999-2,대구관천초등학교,1,35.93035368,128.5519207,35.930353681323645128.55192065492167,,,
대구,대구광역시 북구 읍내동1305번지,대구교동초등학교,1,35.94458041,128.5494461,35.944580405577305128.5494461004682,,,
대구,대구광역시 달서구 도원동1441-1,대구교육대학교대구부설초등학교,1,35.8055483,128.532523,35.80554830221348128.53252298674866,,,
경북,경상북도 안동시 단원로222,대구교육대학교안동부설초등학교,1,36.56970668,128.7289181,36.56970668331542128.7289181377813,,,
대구,대구광역시 북구 학정로 245(구암동.대구구암초등학교),대구구암초등학교,1,35.92797546,128.5579812,35.927975455764226128.55798123970615,,,
대구,대구광역시 달성군 구지면 창리로11길 45-11(달성군 구지면 창3리 385번지),대구구지초등학교,1,35.65995621,128.412477,35.65995620519171128.4124769711326,,,
대구,대구광역시 달성군 옥포면 금계길 55(옥포면.대구금계초등학교),대구금계초등학교,1,35.78843825,128.4439024,35.78843825467914128.44390235693444,,,
대구,대구광역시 달성군 논공읍 금포초등길 28. 대구금포초등학교 (논공읍),대구금포초등학교,1,35.7740557,128.4260639,35.77405570279614128.42606386309598,,,
대구,대구광역시 남구 앞산순환로93길 33(대명동.남덕초등학교),대구남덕초등학교,1,35.83316381,128.5743139,35.833163813458704128.57431386802176,,,
대구,대구광역시 남구 현충동길 74(대명동.남도초등학교),대구남도초등학교,1,35.84458731,128.5814106,35.844587306968045128.58141061694266,,,
대구,대구광역시 남구 큰골4길 41(대명동),대구남명초등학교,1,35.83492583,128.5820466,35.834925826249076128.58204660288905,,,
대구,대구광역시 달서구 야외음악당로15길 46. 대구남부초등학교 (성당동. 대구남부초등학교),대구남부초등학교,1,35.84460788,128.5505182,35.844607884016305128.55051815182534,,,
대구,대구광역시 중구 남산로 70. 남산초등학교 (남산동),대구남산초등학교,1,35.86280052,128.5833843,35.862800523150376128.58338428348048,,,
대구,대구광역시 달서구 송현로 192(본동275-1번지),대구남송초등학교,1,35.83456694,128.5453649,35.83456693750462128.54536489038128,,,
대구,대구광역시 달서구 명덕로 22-9(두류동.대구내당초등학교),대구내당초등학교,1,35.86048601,128.5724364,35.8604860123201128.57243636334601,,,
대구,대구광역시 서구 달구벌대로371길 35(내당동.내서초등학교),대구내서초등학교,1,35.86408448,128.5665603,35.864084476316805128.56656029984816,,,
대구,대구광역시 수성구 시지동497,대구노변초등학교,1,35.83743708,128.6975456,35.83743707566588128.69754564288348,,,
대구,대구광역시 달서구 한실로 43(도원동.노전초등학교),대구노전초등학교,1,35.80792872,128.5312854,35.807928719914656128.53128542959266,,,
대구,대구광역시 달성군 논공읍 논공로7길 41(논공읍.대구논공초등학교),대구논공초등학교,1,35.73116147,128.4371027,35.731161472034835128.43710266322242,,,
대구,대구광역시 달성군 다사읍 매곡리457,대구다사초등학교,1,35.86916729,128.4586251,35.869167287806896128.4586250667794,,,
대구,대구광역시 북구 침산동402,대구달산초등학교,1,35.88806321,128.5851585,35.888063210792154128.58515847405906,,,
대구,대구광역시 서구 중리동65-2,대구달서초등학교,1,35.86654124,128.550569,35.8665412443274128.55056896973966,,,
대구,대구광역시 서구 원대동1가12,대구달성초등학교,1,35.88241546,128.5793676,35.88241545537597128.5793675688791,,,
대구,대구광역시 달서구 도원동1458번지(도원남로 60),대구대곡초등학교,1,35.80349978,128.535997,35.80349977736286128.53599701278077,,,
대구,대구광역시 달서구 월배로68길 91(송현동.대남초등학교),대구대남초등학교,1,35.82395413,128.5515813,35.82395413061491128.551581287595,,,
대구,대구광역시 남구 대명서로 28(대명동.대덕초등학교),대구대덕초등학교,1,35.83032259,128.5622224,35.830322593716346128.56222239022054,,,
대구,대구광역시 북구 대동로1길 40 (산격동.대구대동초등학교),대구대동초등학교,0,35.89765567,128.6119083,35.89765566945128.61190828368512,,,
대구,대구광역시 북구 산격3동1285번지 대구대동초등학교,대구대동초등학교,1,35.89765567,128.6119083,35.89765566945128.61190828368512,,,
대구,대구광역시 남구 대명로 100대구대명초등학교,대구대명초등학교,1,35.83871125,128.5688058,35.83871125005632128.56880582068658,,,
대구,대구광역시 남구 대봉로26길 33(이천동.대봉초등학교),대구대봉초등학교,1,35.85094575,128.6050603,35.85094575235023128.60506028305383,,,
대구,대구광역시 북구 신천동로 900. 대구대산초등학교 (산격동),대구대산초등학교,1,35.89686183,128.5936093,35.89686182854979128.59360929729462,,,
대구,대구광역시 달서구 송현로 9(상인동.대서초등학교),대구대서초등학교,1,35.82016219,128.5501753,35.820162189335925128.5501753024937,,,
대구,대구광역시 서구 비산4동 169-1대성초등학교,대구대성초등학교,1,35.87076016,128.5773027,35.870760156716116128.57730272979714,,,
대구,대구광역시 달성군 다사읍 대실역남로1길 31(다사읍),대구대실초등학교,1,35.85295784,128.4677458,35.85295783711496128.46774580530885,,,
대구,대구광역시 달서구 상화로 70. 대구대진초등학교 (대곡동),대구대진초등학교,1,35.80681253,128.5218208,35.80681253498528128.5218208198993,,,
대구,대구광역시 북구 구암로21길 54(읍내동.대구대천초등학교),대구대천초등학교,1,35.93684836,128.5542062,35.93684835886551128.55420617576348,,,
대구,대구광역시 수성구 만촌3동873번지,대구대청초등학교,1,35.85113643,128.6505744,35.85113643464305128.65057442718194,,,
대구,대구광역시 동구 아양로34길 50. 대구덕성초등학교 (신암동),대구덕성초등학교,1,35.88186617,128.6283218,35.88186617493409128.62832180581742,,,
대구,대구광역시 달서구 본리동407-1,대구덕인초등학교,1,35.8388419,128.5349694,35.838841899909504128.53496939677598,,,
대구,대구광역시 북구 국우동 1110-2번지대구도남초등학교,대구도남초등학교,1,35.9485005,128.5769672,35.94850049775251128.57696721860927,,,
대구,대구광역시 달성군 다사읍 서재리32,대구도림초등학교,1,35.8781616,128.4995422,35.878161597715895128.49954217743544,,,
대구,대구광역시 달성군 하빈면달구벌대로55길 104-4,대구동곡초등학교,1,35.87894044,128.4176041,35.87894044375843128.4176040711015,,,
대구,대구광역시 중구 삼덕동2가227,대구동덕초등학교,1,35.8651843,128.604754,35.865184303003396128.60475401275758,,,
대구,대구광역시 수성구 범어1동784-2,대구동도초등학교,1,35.85665084,128.623905,35.85665083619411128.62390497615758,,,
대구,대구광역시 수성구 효행로2길 111대구동문초등학교(만촌동),대구동문초등학교,1,35.87462542,128.6520183,35.87462542142745128.65201825836178,,,
대구,대구광역시 북구 동변로 60. 대구동변초등학교 (동변동),대구동변초등학교,1,35.91901335,128.6043165,35.91901335384034128.60431653997864,,,
대구,대구광역시 동구 신암북로7길 22(신암동.대구동부초등학교),대구동부초등학교,1,35.8881554,128.6203799,35.888155402286635128.6203799179662,,,
대구,대구광역시 수성구 범어동678-3,대구동산초등학교,1,35.84904276,128.6278141,35.849042761204146128.6278141492937,,,
대구,대구광역시 수성구 수성로 311번지282,대구동성초등학교,1,35.8530121,128.6125271,35.85301210479165128.6125270579205,,,
대구,대구광역시 동구 신암2동487 (청구로 74),대구동신초등학교,1,35.87778888,128.6152835,35.877788884110686128.6152835381803,,,
대구,대구광역시 수성구 만촌2동934,대구동원초등학교,1,35.86532178,128.6396783,35.86532178380567128.63967832966722,,,
대구,대구광역시 중구 동인4가388,대구동인초등학교,1,35.86773963,128.610164,35.86773962930579128.61016395728657,,,
대구,대구광역시 수성구 수성동2가17-1번지,대구동일초등학교,1,35.85776482,128.6169449,35.85776481817124128.61694493931546,,,
대구,대구광역시 수성구 상록로16길 20. 대구동천초등학교 (범어동),대구동천초등학교,1,35.86569403,128.6252851,35.865694033562214128.6252851356733,,,
대구,대구광역시 북구 동천로 84(동천동915-1),대구동평초등학교,1,35.93887648,128.5606907,35.938876477051245128.56069066310792,,,
대구,대구광역시 동구 동호로2길 25 (동호동),대구동호초등학교,1,35.86457322,128.7242772,35.864573221868525128.72427718945514,,,
대구,대구광역시 서구 달구벌대로357길 22(서구 내당1동 211-1번지),대구두류초등학교,1,35.86143107,128.5599456,35.86143107258453128.55994560078534,,,
대구,대구광역시 수성구 지산1동1043,대구두산초등학교,1,35.83258098,128.6256629,35.8325809799245128.6256629129238,,,
